id,name,url,description,section_l1,section_l2,platforms,is_open_source,is_recommended,source_file,source_line
qnote-github-com,qnote,https://github.com/Omibranch/qnote,"Minimal frameless notepad with Markdown preview, real PDF export via Typst, OCR via Tesseract, and automatic version history. 🐧 🟢",Note Taking,,general,false,false,README.md,386
qopy-github-com,Qopy,https://github.com/0pandadev/qopy,Minimalist clipboard manager with unique features. 🪟 🍎 🐧 🟢,Utility,Clipboard Management,cli|linux|macos|windows,true,false,README.md,692
qpdfview-launchpad-net,qpdfview,https://launchpad.net/qpdfview,Tabbed document viewer. 🐧 🟢,Documents,PDF Tools,general|linux,true,false,README.md,368
qtractor-qtractor-org,Qtractor,https://qtractor.org,Multi-track DAW for Linux for audio and MIDI recording. 🐧,Audio,Music Production,linux,false,false,README.md,131
quickedit-play-google,QuickEdit,https://play.google.com/store/apps/details?id=com.rhmsoft.edit,Lightweight text editor for coding with syntax highlighting. 🤖,Text Editors,,android|mobile,false,false,MOBILE.md,242
qutebrowser-qutebrowser-org,qutebrowser,https://qutebrowser.org,"Keyboard-driven, vim-like browser in Python and Qt. 🪟 🍎 🐧 🟢",Browsers,,linux|macos|web|windows,true,false,README.md,150
qview-interversehq-com,qView,https://interversehq.com/qview,Visually minimal and space efficient. 🪟 🍎 🐧,Image Viewers,,general|linux|macos|windows,false,false,README.md,554
rainmeter-rainmeter-net,Rainmeter,https://rainmeter.net,"Desktop customization tool offering widgets, skins, and live stats. 🪟 🟢 ⭐",Customize,Wallpaper Tools,desktop|windows,true,true,README.md,225
rancher-desktop-rancherdesktop-io,Rancher Desktop,https://rancherdesktop.io,App for managing containers and Kubernetes on desktop. 🪟 🍎 🐧 🟢,Developer Tools,Virtualization,desktop|linux|macos|windows,true,false,README.md,322
rar-rarlab-com,RAR,https://www.rarlab.com,Supports multiple formats like ZIP and RAR with file encryption. 🤖 🍎,Compression and Archiving,,android|ios|mobile,false,false,MOBILE.md,141
rclone-rclone-org,rclone,https://rclone.org,Command-line tool for managing and syncing files with cloud storage. 🪟 🍎 🐧,Data Management,Sync and Clone,general|linux|macos|windows,false,false,README.md,243
readest-readest-com,Readest,https://readest.com,Cross-platform eBook reader with tools. 🪟 🍎 🐧 🟢,Documents,E-book,general|linux|macos|windows,true,false,README.md,355
realplayer-real-com,RealPlayer,https://real.com,Versatile media player for playing videos and streaming. 🪟 🍎,Video,Video Players,general|macos|windows,false,false,README.md,600
rectangle-rectangleapp-com,Rectangle,https://rectangleapp.com,Efficient window manager with keyboard shortcut support. 🍎 ⭐,Utility,Window Management,general|macos,false,true,README.md,706
rekordbox-rekordbox-com,Rekordbox,https://rekordbox.com/en,"Software that enables a comfortable DJ workflow with AI, cloud, and automation tech. 🪟 🍎",Audio,DJ Software,general|macos|windows,false,false,README.md,112
remmina-remmina-org,Remmina,https://remmina.org,Remote access screen and file sharing to your desktop. 🐧,Remote Access,,desktop|linux,false,false,README.md,569
remnote-remnote-io,RemNote,https://remnote.io,Knowledge management app with note-taking and spaced repetition features. 🪟 🍎 🐧,Note Taking,,general|linux|macos|windows,false,false,README.md,384
remsupp-remsupp-com,RemSupp,https://remsupp.com,Simple remote desktop. 🪟 🍎 🐧,Remote Access,,desktop|linux|macos|windows,false,false,README.md,570
ren-py-github-com,Ren'Py,https://github.com/renpy/renpy,Popular engine for creating visual novels with a simple scripting language. 🪟 🍎 🐧 🟢,Developer Tools,Game Engines,general|linux|macos|windows,true,false,README.md,306
resilio-sync-resilio-com,Resilio Sync,https://www.resilio.com,Securely sync large files across devices with no cloud dependency. 🤖 🍎,Data Management,Sync and Clone,android|ios|mobile,false,false,MOBILE.md,173
resplash-unsplash-com,Resplash,https://unsplash.com,"Access Unsplash’s library for stunning, free wallpapers. 🤖 🍎 🟢",Customize,Wallpaper Tools,android|ios|mobile,true,false,MOBILE.md,160
rester-play-google,RESTer,https://play.google.com/store/apps/details?id=com.developer.john.rester,Lightweight REST API testing tool with a clean interface. 🤖,Developer Tools,API Development,android|mobile,false,false,MOBILE.md,184
retro-music-retromusic-app,Retro Music,https://retromusic.app,A cleen music player made for android with speed controls and multiple themes and customizations. 🤖,Audio,Audio Players,android|mobile,false,false,MOBILE.md,87
retroarch-github-com,RetroArch,https://github.com/libretro/RetroArch,"Open-source, cross-platform emulator that allows to play games from a wide variety of retro gaming consoles and platforms. 🪟 🍎 🐧 🟢 ⭐",Other Emulators,,general|linux|macos|windows,true,true,README.md,471
retrobar-github-com,RetroBar,https://github.com/dremin/RetroBar,"Classic Windows 95, 98, Me, 2000, XP, Vista taskbar for modern versions of Windows. 🪟 🟢",Customize,System Customization,windows,true,false,README.md,217
revo-uninstaller-revouninstaller-com,Revo Uninstaller,https://www.revouninstaller.com/revo-uninstaller-free-download,Advanced uninstaller to remove programs and residual files with free tier. 🪟,Utility,Application Management,general|windows,false,false,README.md,738
rightlayout-alexchernysh-com,RightLayout,https://alexchernysh.com/rightlayout,AI keyboard layout fixer for macOS that auto-corrects wrong layout (EN/RU/HE) as you type using local CoreML. 🍎,Utility,,macos,false,false,README.md,678
riot-client-riotgames-com,Riot Client,https://riotgames.com/en,Launcher for League of Legends and more. 🪟 🍎,Games,,cli|macos|windows,false,false,README.md,444
roblox-studio-create-roblox,Roblox Studio,https://create.roblox.com,Engine for making games on Roblox. 🪟 🍎,Developer Tools,Game Engines,general|macos|windows,false,false,README.md,308
roboform-roboform-com,RoboForm,https://roboform.com,Password manager and form filler with multi-platform synchronization. 🪟 🍎 🐧,Security,Password Managers,general|linux|macos|windows,false,false,README.md,541
rocket-matthewpalmer-net,Rocket,https://matthewpalmer.net/rocket,Type and insert emojis anywhere using a colon (:). 🍎,Utility,,general|macos,false,false,README.md,672
rockstar-games-launcher-socialclub-rockstargames,Rockstar Games Launcher,https://socialclub.rockstargames.com/rockstar-games-launcher,Launcher for Rockstar games. 🪟,Games,,general|windows,false,false,README.md,445
royaltsx-royalapps-com,RoyalTSX,https://royalapps.com/ts/mac/features,"Remote access tool for IT professionals, supporting multiple protocols. 🍎",Remote Access,,general|macos,false,false,README.md,562
rpcs3-rpcs3-net,RPCS3,https://rpcs3.net,PlayStation 3 emulator that runs a lot of games. 🪟 🍎 🐧,Other Emulators,,general|linux|macos|windows,false,false,README.md,475
rustdesk-rustdesk-com,RustDesk,https://rustdesk.com,Remote desktop software with a focus on simplicity and security. 🪟 🍎 🐧 🟢,Remote Access,,desktop|linux|macos|windows,true,false,README.md,563
rvc-mac-github-com,rvc-mac,https://github.com/riboseinc/cryptode-mac,Secure VPN client from Ribose. 🍎 🟢,VPN and Proxy Tools,,cli|macos,true,false,README.md,639
safari-apple-com,Safari,https://apple.com/safari,Native Mac browser with Apple device integration. 🍎,Browsers,,macos|web,false,false,README.md,151
saga-reader-github-com,Saga Reader,https://github.com/sopaco/saga-reader,Blazing-Fast AI Reader that supports sources based on search engines and RSS. 🪟 🍎 🟢,Utility,,general|macos|windows,true,false,README.md,676
sanebar-sanebar-com,SaneBar,https://sanebar.com,Menu bar icon manager and organizer. Local-only alternative to Bartender. 🍎 🟢,Customize,System Customization,general|macos,true,false,README.md,218
saneclick-saneclick-com,SaneClick,https://saneclick.com,Finder toolbar customizer for adding quick actions. 🍎 🟢,Customize,System Customization,cli|macos,true,false,README.md,219
saneclip-saneclip-com,SaneClip,https://saneclip.com,Clipboard manager that keeps all history local with search and formatting tools. 🍎 🟢,Utility,Clipboard Management,cli|macos,true,false,README.md,693
sanehosts-sanehosts-com,SaneHosts,https://sanehosts.com,macOS hosts file manager for system-wide ad and tracker blocking. 🍎 🟢,Security,Ad & Tracker Blocking,macos,true,false,README.md,546
scirra-construct-construct-net,Scirra Construct,https://construct.net,Powerful game engine with drag-and-drop and visual scripting for 2D games. 🪟 🍎 🐧,Developer Tools,Game Engines,general|linux|macos|windows,false,false,README.md,309
screenbox-apps-microsoft,ScreenBox,https://apps.microsoft.com/detail/9ntsnmsvcb5l?hl=en-US&gl=US,Basically VLC but with a modern UI. 🪟,Video,Video Players,general|windows,false,false,README.md,602
screenplay-github-com,ScreenPlay,https://github.com/kelteseth/ScreenPlay,Wallpaper and widget engine. 🪟 🐧 🟢,Customize,Wallpaper Tools,general|linux|windows,true,false,README.md,228
screenshot-capture-play-google,Screenshot Capture,https://play.google.com/store/apps/details?id=com.screenshot.capture,Capture screenshots with one tap and edit them immediately. 🤖,Utility,Screenshot,android|mobile,false,false,MOBILE.md,374
screenshot-easy-play-google,Screenshot Easy,https://play.google.com/store/apps/details?id=com.icecoldapps.screenshot,Simple app to take screenshots with multiple capture methods. 🤖,Utility,Screenshot,android|mobile,false,false,MOBILE.md,373
screentogif-screentogif-com,ScreenToGif,https://www.screentogif.com,"Record, edit, and create animated GIFs from your screen. 🪟 🟢",Video,Video Streaming and Recording,general|windows,true,false,README.md,619
scribus-scribus-net,Scribus,https://www.scribus.net,Layout and publishing software. 🪟 🍎 🐧 🟢,Documents,E-book,general|linux|macos|windows,true,false,README.md,356
sculpt-play-google,Sculpt+,https://play.google.com/store/apps/details?id=com.endvoid.SculptPlus,Create 3D models with intuitive sculpting tools. 🤖,3D Modeling and Animation,,android|mobile,false,false,MOBILE.md,267
scummvm-scummvm-org,ScummVM,https://scummvm.org,Emulator focused on classic point-and-click adventure games. 🪟 🍎 🐧,Other Emulators,,cli|linux|macos|windows,false,false,README.md,480
serato-dj-lite-serato-com,Serato DJ Lite,https://serato.com/dj/lite,DJ software for beginners to mix music with ease. 🪟 🍎,Audio,DJ Software,general|macos|windows,false,false,README.md,111
shadowplay-nvidia-com,Shadowplay,https://www.nvidia.com/en-ph/geforce/geforce-experience/shadowplay,"Record gameplay videos, screenshots, and livestreams. 🪟",Video,Video Streaming and Recording,general|windows,false,false,README.md,618
shadowsocksx-ng-github-com,ShadowsocksX-NG,https://github.com/shadowsocks/ShadowsocksX-NG,Modern Shadowsocks client for enhanced security. 🍎 🟢,VPN and Proxy Tools,,cli|macos,true,false,README.md,646
shapr3d-shapr3d-com,Shapr3D,https://www.shapr3d.com,CAD modeling app with professional-grade features. 🍎,3D Modeling and Animation,,ios|mobile,false,false,MOBILE.md,268
sharex-getsharex-com,ShareX,https://getsharex.com,Powerful screenshot and screen recording tool with advanced editing options. 🪟 🟢 ⭐,Utility,Screenshot,general|windows,true,true,README.md,742
shotcut-shotcut-org,Shotcut,https://shotcut.org,Video editor with a wide range of features. 🪟 🍎 🐧 🟢,Video,Video Editors,general|linux|macos|windows,true,false,README.md,580
shutter-launchpad-net,Shutter,https://launchpad.net/shutter,Feature-rich screenshot tool for Linux with an integrated editor for quick annotations. 🐧,Utility,Screenshot,linux,false,false,README.md,749
shutter-encoder-shutterencoder-com,Shutter Encoder,https://shutterencoder.com,"Supports video, audio, and image conversion with extra processing tools. 🪟 🍎",Video,Video Converters and Compressors,general|macos|windows,false,false,README.md,628
sigil-sigil-ebook-com,Sigil,https://sigil-ebook.com,EPUB editor. 🪟 🍎 🐧 🟢,Documents,E-book,general|linux|macos|windows,true,false,README.md,357
sigma-file-manager-github-com,Sigma File Manager,https://github.com/aleksey-hoffman/sigma-file-manager,Modern file manager with advanced features. 🪟 🐧 🟢,Utility,File Management,general|linux|windows,true,false,README.md,733
signal-signal-org,Signal,https://signal.org,"Secure, private messaging app with end-to-end encryption. 🪟 🍎 🐧",Communication,Messaging,android|general|ios|linux|macos|mobile|windows,true,false,README.md,164
simple-comic-apps-apple,Simple Comic,https://apps.apple.com/us/app/simple-comic/id1497435571?mt=12,"Reader for PDF, CBZ, and CBR formats. 🍎",Documents,E-book,general|macos,false,false,README.md,358
simple-gallery-simplemobiletools-com,Simple Gallery,https://simplemobiletools.com/gallery,Lightweight image viewer with sorting and editing options. 🤖 🟢,Image Viewers,,android|mobile,true,false,MOBILE.md,289
simplenote-simplenote-com,Simplenote,https://simplenote.com,Minimalist note-taking app that syncs across devices. 🪟 🍎 🐧 🟢,Note Taking,,general|linux|macos|windows,true,false,README.md,385
sing-box-github-com,Sing-box,https://github.com/SagerNet/sing-box,Universal proxy platform supporting multiple protocols. 🪟 🍎 🐧 🟢,VPN and Proxy Tools,,general|linux|macos|windows,true,false,README.md,645
sizer-brianapps-net,Sizer,https://brianapps.net/sizer,Resize any window to a predefined size. 🪟,Customize,System Customization,general|windows,false,false,README.md,215
skim-skim-app-sourceforge,Skim,https://skim-app.sourceforge.io,PDF viewer for annotation. 🍎 🟢,Documents,PDF Tools,general|macos,true,false,README.md,369
skype-skype-com,Skype,https://skype.com,"Messaging and video call service supporting text, voice, and video. 🪟 🍎 🐧",Communication,Messaging,general|linux|macos|windows,false,false,README.md,168
slack-slack-com,Slack,https://slack.com,"Collaboration hub for teams with messaging, file sharing, and integrations. 🪟 🍎 🐧",Communication,Messaging,general|linux|macos|windows,false,false,README.md,165
smplayer-sourceforge-net,SMPlayer,https://sourceforge.net/projects/smplayer,Media player with the ability to remember playback settings and support for various video formats. 🪟 🍎 🐧,Video,Video Players,general|linux|macos|windows,false,false,README.md,603
snapseed-support-google,Snapseed,https://support.google.com/snapseed,Powerful photo editing app with fine-tuning tools. 🤖 🍎,Graphics Tools,,android|ios|mobile,false,false,MOBILE.md,262
sniffnet-sniffnet-net,Sniffnet,https://sniffnet.net,Tool for monitoring and analyzing network traffic. 🪟 🍎 🐧 🟢,Developer Tools,Network Analysis,general|linux|macos|windows,true,false,README.md,287
snipaste-snipaste-com,Snipaste,https://snipaste.com,"Free, Customizable, Portable snipping tool.",Utility,Screenshot,general|linux|macos|windows,true,true,README.md,750
soapui-open-source-soapui-org,SoapUI Open Source,https://soapui.org,For testing REST and SOAP APIs with scripting support. 🪟 🍎 🐧 🟢,Developer Tools,API Development,general|linux|macos|windows,true,false,README.md,268
softether-vpn-softether-org,SoftEther VPN,https://www.softether.org,Multi-protocol VPN software for secure connections. 🪟 🟢,VPN and Proxy Tools,,general|windows,true,false,README.md,644
sophia-script-for-windows-github-com,Sophia Script for Windows,https://github.com/farag2/Sophia-Script-for-Windows,The most powerful PowerShell module for fine-tuning Windows showing how Windows can be configured without making any harm to it. 🪟 🟢,Customize,System Customization,windows,true,false,README.md,216
sophos-intercept-x-sophos-com,Sophos Intercept X,https://www.sophos.com/en-us/free-tools/intercept-x-for-mobile.aspx,Free antivirus with app scanning and web filtering. 🤖 🍎,Security,Antivirus,android|ios|mobile|web,false,false,MOBILE.md,278
spacesniffer-uderzo-it,SpaceSniffer,http://www.uderzo.it/main_products/space_sniffer,Identify large files and folders with an intuitive tree map. 🪟,Utility,Space Visualizer,general|windows,false,false,README.md,759
spark-sparkmailapp-com,Spark,https://sparkmailapp.com,Collaboration-focused email app with advanced email triage tools. 🤖 🍎,Communication,Email Clients,android|cli|ios|linux|macos|mobile,false,false,README.md,185
specht-github-com,Specht,https://github.com/zhuhaow/Specht,Rule-based proxy with Network Extension support. 🍎 🟢,VPN and Proxy Tools,,general|macos,true,false,README.md,648
spechtlite-github-com,SpechtLite,https://github.com/zhuhaow/SpechtLite,Minimal proxy tool using rule-based configuration. 🍎 🟢,VPN and Proxy Tools,,general|macos,true,false,README.md,647
speedcrunch-heldercorreia-bitbucket,SpeedCrunch,https://heldercorreia.bitbucket.io/speedcrunch,"Fast, high-precision scientific calculator with keyboard shortcuts. 🪟 🍎 🐧",Utility,,general|linux|macos|windows,false,false,README.md,670
splashtop-personal-splashtop-com,Splashtop Personal,https://www.splashtop.com/personal,Stream your desktop to mobile devices with high quality. 🤖 🍎,Remote Access,,android|desktop|ios|mobile,false,false,MOBILE.md,298
split-screen-play-google,Split Screen,https://play.google.com/store/apps/details?id=com.farmerbb.splitwindow,Use two apps simultaneously in split-screen mode. 🤖,Utility,Window Management,android|mobile,false,false,MOBILE.md,357
sql-toolbelt-play-google,SQL Toolbelt,https://play.google.com/store/apps/details?id=dev.balu.sqltool,Access and query your databases on the go with advanced filtering. 🤖,Developer Tools,Database,android|mobile,false,false,MOBILE.md,189
stargate-daw-github-com,Stargate DAW,https://github.com/stargatedaw/stargate,"Innovation-first DAW, instrument and effect plugins. 🪟 🍎 🐧 🟢",Audio,Music Production,general|linux|macos|windows,true,false,README.md,132
station-getstation-com,Station,https://getstation.com,Browser centralizing web apps in one workspace. 🪟 🍎 🐧,Browsers,,linux|macos|web|windows,false,false,README.md,152
steam-store-steampowered,Steam,https://store.steampowered.com,Platform for buying and playing PC games. 🪟 🍎 🐧 ⭐,Games,,general|linux|macos|windows,false,true,README.md,432
steam-link-apps-apple,Steam Link,https://apps.apple.com/us/app/steam-link/id1246969117,Play your Steam games across devices using the Steam Link app. 🪟 🍎 🐧,Remote Access,,general|linux|macos|windows,false,false,README.md,564
storage-analyzer-play-google,Storage Analyzer,https://play.google.com/store/apps/details?id=com.cleo.storageanalyzer,Analyze storage usage and manage files effectively. 🤖,Utility,Space Visualizer,android|mobile,false,false,MOBILE.md,380
strawberry-music-player-strawberrymusicplayer-org,Strawberry Music Player,https://strawberrymusicplayer.org,Music player for organizing and playing your audio collection. 🪟 🍎 🐧,Audio,Audio Players,general|linux|macos|windows,false,false,README.md,99
streamlabs-desktop-streamlabs-com,Streamlabs Desktop,https://streamlabs.com,Streaming software with customizable alerts and overlays. 🪟 🍎 🟢,Video,Video Streaming and Recording,android|desktop|ios|macos|mobile|windows,true,false,README.md,614
stremio-stremio-com,Stremio,https://stremio.com,"Provides a secure, modern and seamless entertainment experience. 🪟 🍎 🐧",Video,Video Players,general|linux|macos|windows,false,false,README.md,601
subethaedit-subethaedit-net,SubEthaEdit,https://subethaedit.net,Collaborative text editor enabling real-time editing with multiple users. 🍎 🟢,Text Editors,,general|macos,true,false,README.md,411
sublime-text-sublimetext-com,Sublime Text,https://www.sublimetext.com,"Fast text editor with powerful search, multi-caret editing, and a strong plugin ecosystem. 🪟 🍎 🐧",Text Editors,,general|linux|macos|windows,false,false,README.md,410
sumatra-pdf-sumatrapdfreader-org,Sumatra PDF,https://sumatrapdfreader.org/free-pdf-reader,"Fast, lightweight PDF reader. 🪟 🟢 ⭐",Documents,PDF Tools,general|windows,true,true,README.md,362
sunshine-github-com,Sunshine,https://github.com/LizardByte/Sunshine,Self-hosted game streaming server for use with Moonlight. 🪟 🍎 🐧 🟢,Remote Access,,general|linux|macos|windows,true,false,README.md,565
super-status-bar-tombayley-dev,Super Status Bar,https://tombayley.dev,"Modify status bar gestures, indicators, and visuals. 🤖",Customize,System Customization,android|mobile,false,false,MOBILE.md,152
sway-github-com,Sway,https://github.com/swaywm/sway,"Wayland-based tiling window manager, i3-like. 🐧 🟢",Utility,Window Management,general|linux,true,false,README.md,715
syncthing-github-com,Syncthing,https://github.com/syncthing/syncthing,Continuous file synchronization for multiple computers. 🪟 🍎 🐧 🟢,Data Management,Sync and Clone,general|linux|macos|windows,true,false,README.md,244
taskbarx-chrisandriessen-nl,TaskbarX,https://chrisandriessen.nl/taskbarx,"Personalize the taskbar with center alignment, transparency, and animations. 🪟",Customize,System Customization,general|windows,false,false,README.md,213
teamviewer-teamviewer-com,TeamViewer,https://teamviewer.com/en,Popular remote control software for desktop sharing and file transfer. 🪟 🍎 🐧,Remote Access,,desktop|linux|macos|windows,false,false,README.md,566
teamviewer-teamviewer-com,TeamViewer,https://www.teamviewer.com,Control computers and mobile devices remotely with ease. 🤖 🍎,Remote Access,,android|ios|mobile,false,false,MOBILE.md,295
telegram-telegram-org,Telegram,https://telegram.org,"Cloud-based messaging app known for speed, security, and group chats. 🪟 🍎 🐧",Communication,Messaging,android|general|ios|linux|macos|mobile|windows,false,false,README.md,162
teracopy-codesector-com,TeraCopy,https://codesector.com/teracopy,Copy and move multiple files. 🪟 🍎,Data Management,Copy and Move,general|macos|windows,false,false,README.md,237
termux-termux-dev,Termux,https://termux.dev,Terminal emulator with Linux packages for development. 🤖 🟢,Developer Tools,,android|cli|linux|mobile,true,false,MOBILE.md,179
textastic-textasticapp-com,Textastic,https://textasticapp.com,Code and text editor with syntax support for numerous languages. 🍎,Text Editors,,ios|mobile,false,false,MOBILE.md,244
textmate-macromates-com,TextMate,https://macromates.com,"Editor with project management, language bundles, and customizable macros. 🍎 🟢",Text Editors,,general|macos,true,false,README.md,413
thaw-github-com,Thaw,https://github.com/stonerl/Thaw,"Menu bar manager for hiding, arranging, and customizing menu bar items. 🍎 🟢",Customize,System Customization,general|macos,true,false,README.md,220
the-unarchiver-theunarchiver-com,The Unarchiver,https://theunarchiver.com,"Simple tool for extracting ZIP, RAR, ISO, and other formats. 🍎",Compression and Archiving,,general|macos,false,false,README.md,197
thunderbird-thunderbird-net,ThunderBird,https://thunderbird.net,Email client for easier management. 🪟 🍎 🐧 🟢,Communication,Email Clients,cli|linux|macos|windows,true,false,README.md,186
tiled-mapeditor-org,Tiled,https://mapeditor.org,"Level editor for creating tile-based game maps, used with other engines. 🪟 🍎 🐧 🟢",Developer Tools,Game Engines,general|linux|macos|windows,true,false,README.md,310
tinkertool-bresink-com,TinkerTool,https://bresink.com/osx/TinkerTool.html,Utility for enabling hidden system preferences. 🍎,Customize,System Customization,general|macos,false,false,README.md,214
titanium-backup-play-google,Titanium Backup,https://play.google.com/store/apps/details?id=com.keramidas.TitaniumBackup,Advanced app backup and restore tool (root required). 🤖,Utility,Application Management,android|mobile,false,false,MOBILE.md,369
tkforge-github-com,TkForge,https://github.com/Axorax/tkforge,Drag & drop in Figma to create a Python GUI with ease. 🪟 🍎 🐧 🟢 ⭐,Developer Tools,,general|linux|macos|windows,true,true,README.md,251
tor-browser-torproject-org,Tor Browser,https://torproject.org/projects/torbrowser.html,Privacy browser routing traffic over the Tor network. 🪟 🍎 🐧 🟢 ⭐,Browsers,,linux|macos|web|windows,true,true,README.md,137
tot-tot-rocks,Tot,https://tot.rocks,"Simple, elegant app for collecting and editing text snippets. 🍎",Note Taking,,general|macos,false,false,README.md,383
tracktion-t7-tracktion-com,Tracktion T7,https://tracktion.com/products/t7-daw,DAW for music production with advanced editing features. 🪟 🍎 🐧,Audio,Music Production,general|linux|macos|windows,false,false,README.md,133
treesize-free-jam-software-com,TreeSize Free,https://jam-software.com/treesize_free,Visualizes disk space usage in a tree-like structure for easy file management. 🪟,Utility,Space Visualizer,general|windows,false,false,README.md,760
tunnelbear-tunnelbear-com,TunnelBear,https://www.tunnelbear.com,Simple VPN app with a friendly interface and a free plan. 🤖 🍎,VPN and Proxy Tools,,android|ios|mobile,false,false,MOBILE.md,332
tunnelblick-github-com,Tunnelblick,https://github.com/Tunnelblick/Tunnelblick,Easy-to-use OpenVPN client with a macOS-friendly interface. 🍎 🟢,VPN and Proxy Tools,,cli|macos,true,false,README.md,650
tutanota-tutanota-com,Tutanota,https://tutanota.com,Encrypted service focused on privacy. 🪟 🍎 🐧,Communication,Email Clients,cli|linux|macos|windows,false,false,README.md,187
twingate-twingate-com,Twingate,https://twingate.com,Zero trust access for secure private network connections. 🪟 🍎 🐧,VPN and Proxy Tools,,general|linux|macos|windows,false,false,README.md,649
twinkle-tray-twinkletray-com,Twinkle Tray,https://twinkletray.com,Simple tool to manage brightness across multiple monitors. 🪟,Utility,,general|windows,false,false,README.md,671
twitch-twitch-tv,Twitch,https://www.twitch.tv,Stream and watch live gaming content from mobile devices. 🤖 🍎,Video,Video Streaming and Recording,android|ios|mobile,false,false,MOBILE.md,318
ubisoft-connect-ubisoftconnect-com,Ubisoft Connect,https://ubisoftconnect.com,Game launcher for Ubisoft titles. 🪟 🍎,Games,,general|macos|windows,false,false,README.md,449
unarchive-one-cleanerone-trendmicro,Unarchive One,https://cleanerone.trendmicro.com/unarchiver-one/?utm_source=github&utm_medium=referral&utm_campaign=githubproject,Multi-format decompression tool with QuickLook integration. 🍎,Compression and Archiving,,general|macos,false,false,README.md,198
ungoogled-chromium-github-com,ungoogled-chromium,https://github.com/ungoogled-software/ungoogled-chromium,Privacy-focused Chromium with Google services removed. 🪟 🍎 🐧 🟢,Browsers,,linux|macos|web|windows,true,false,README.md,142
unigetui-marticliment-com,UniGetUI,https://www.marticliment.com/unigetui,"UI for popular package managers like Winget, NPM, and more. 🪟 🟢",Utility,,general|windows,true,false,README.md,675
unity-unity-com,Unity,https://unity.com,"Popular game engine for creating both 2D and 3D games, with an intuitive interface and wide asset store. 🪟 🍎 🐧",Developer Tools,Game Engines,general|linux|macos|windows,false,false,README.md,311
unreal-engine-unrealengine-com,Unreal Engine,https://unrealengine.com,"Powerful, fully-featured game engine for high-quality 3D games. 🪟 🍎 🐧 ⭐",Developer Tools,Game Engines,general|linux|macos|windows,false,true,README.md,292
utm-mac-getutm,UTM,https://mac.getutm.app,GUI for QEMU to run various VMs including ARM64 and x64. 🍎,Developer Tools,Virtualization,general|macos,false,false,README.md,323
utm-github-com,UTM,https://github.com/utmapp/UTM,Load virtual machines on your iPhone or iPad. 🍎 🟢,Developer Tools,Virtualization,ios|mobile,true,false,MOBILE.md,207
v2rayn-github-com,v2rayN,https://github.com/2dust/v2rayN,Open source GUI for Xray and Sing-box. 🪟 🍎 🐧 🟢,VPN and Proxy Tools,,general|linux|macos|windows,true,false,README.md,651
vagrant-vagrantup-com,Vagrant,https://vagrantup.com,Tool for managing reproducible development environments using virtual machines. 🪟 🍎 🐧 🟢,Developer Tools,Virtualization,general|linux|macos|windows,true,false,README.md,324
variety-github-com,Variety,https://github.com/varietywalls/variety,Wallpaper changer with features for downloading and managing wallpapers. 🐧 🟢,Customize,Wallpaper Tools,general|linux,true,false,README.md,229
vellum-getvellum-com,Vellum,https://www.getvellum.com,High-quality curated wallpapers with minimalistic design options. 🍎,Customize,Wallpaper Tools,ios|mobile,false,false,MOBILE.md,159
viber-viber-com,Viber,https://viber.com,"Free messaging app with text, voice, video calls, and file sharing. 🪟 🍎 🐧",Communication,Messaging,general|linux|macos|windows,false,false,README.md,166
vidcoder-vidcoder-net,VidCoder,https://vidcoder.net,User-friendly HandBrake-based transcoder with batch processing. 🪟 🍎 🟢,Video,Video Converters and Compressors,general|macos|windows,true,false,README.md,630
vidcompact-play-google,VidCompact,https://play.google.com/store/apps/details?id=com.xvideostudio.videoeditor,Convert and compress videos while maintaining quality. 🤖,Video,Video Converters and Compressors,android|mobile,false,false,MOBILE.md,324
video-converter-play-google,Video Converter,https://play.google.com/store/apps/details?id=com.tecno.video.converter,Easy video format conversion and compression. 🤖,Video,Video Converters and Compressors,android|mobile,false,false,MOBILE.md,325
videotape-usuaia-com,Videotape,https://usuaia.com/videotape,Simple and minimalist video player for quick playback of local video files. 🪟,Video,Video Players,general|windows,false,false,README.md,604
vim-vim-org,Vim,https://www.vim.org,Efficient command-line editor with powerful keyboard shortcuts and multi-file editing. 🪟 🍎 🐧 🟢,Text Editors,,general|linux|macos|windows,true,false,README.md,414
vimr-vimr-org,Vimr,http://vimr.org,Editor offering a refined Vim experience with enhanced UI and modern features. 🍎 🟢,Text Editors,,general|macos,true,false,README.md,415
virtualbox-virtualbox-org,VirtualBox,https://www.virtualbox.org,Virtualization software for creating and managing virtual machines. 🪟 🍎 🐧 ⭐,Developer Tools,Virtualization,general|linux|macos|windows,false,true,README.md,316
virtualdj-virtualdj-com,VirtualDJ,https://virtualdj.com,"DJ platform for mixing music, beatmatching, and live performance. 🪟 🍎",Audio,DJ Software,general|macos|windows,false,false,README.md,113
visual-studio-code-code-visualstudio,Visual Studio Code,https://code.visualstudio.com,"Code editor with debugging, integrated Git support, and a vast extension marketplace. 🪟 🍎 🐧 🟢 ⭐",Text Editors,,general|linux|macos|windows,true,true,README.md,391
vivaldi-vivaldi-com,Vivaldi,https://vivaldi.com,Customizable browser putting you in control. 🪟 🍎 🐧,Browsers,,linux|macos|web|windows,false,false,README.md,154
vivavideo-quvideo-com,VivaVideo,https://www.quvideo.com,Simple video editing app with a variety of templates and effects. 🤖 🍎,Video,Video Editors,android|ios|mobile,false,false,MOBILE.md,306
